Date,BTC_USD,BTC_EUR,BTC_GBP,BTC_JPY,BTC_CAD,BTC_AUD,BTC_CHF,BTC_CNY,BTC_INR,BTC_BRL,BTC_KRW,BTC_MXN
2023-06-23,30233.0,27587.61,23717.49,4324226.0,39744.0,44718.75,27054.91,217027.6,2476666.08,144203.45,39248782.0,519100.61
2023-06-22,30125.0,27404.71,23586.67,4268351.0,39647.51,44309.93,26880.54,216249.3,2468487.62,143464.29,38812448.0,515664.7
2023-06-21,28010.0,25649.32,21942.19,3958794.0,37044.9,41259.01,25143.74,201134.21,2296590.27,134148.29,36063996.0,481873.96
2023-06-20,26672.0,24415.28,20846.04,3784730.0,35232.38,38929.39,23892.24,190982.19,2186607.89,127409.47,34226577.0,455371.05
2023-06-19,26677.0,24380.11,20792.05,3784586.0,35208.31,38797.27,23854.57,190089.63,2185241.19,128236.34,34048123.0,455293.7
2023-06-18,26490.0,24200.73,20718.36,3715699.0,35024.81,38501.23,23619.54,188606.16,2169867.34,127395.7,33643626.0,453677.53
2023-06-17,26390.0,24109.38,20640.15,3701673.0,34892.6,38355.89,23530.38,187894.17,2161676.07,126914.78,33516621.0,451964.89
2023-06-16,25457.0,23257.01,19910.43,3570803.0,33658.99,36999.84,22698.48,181251.3,2085251.52,122427.8,32331664.0,435985.99
2023-06-15,25870.0,23858.61,20416.86,3621205.0,34475.4,38061.49,23285.07,185296.46,2122504.1,124564.05,32958121.0,443085.82
2023-06-14,25889.0,23994.96,20535.67,3629042.0,34470.43,38244.78,23436.28,185533.52,2130416.1,125846.43,32817414.0,446165.57
2023-06-13,25835.0,24003.56,20642.68,3602949.0,34523.31,38256.49,23465.93,184580.74,2127181.47,125573.6,33187123.0,446536.78
2023-06-12,26054.0,24234.13,20709.02,3631172.0,34747.7,38627.14,23531.97,185702.5,2148016.85,127088.81,33523420.0,449976.05
2023-06-11,25770.0,23899.36,20518.33,3578500.0,34433.87,38390.5,23159.5,183255.62,2125723.4,126842.52,33406423.0,447681.59
2023-06-10,26413.0,24495.68,21030.29,3667789.0,35293.05,39348.4,23737.36,187828.12,2178763.38,130007.43,34239963.0,458851.92
2023-06-09,26535.0,24608.82,21127.43,3684730.0,35456.07,39530.14,23847.0,188695.69,2188826.95,130607.93,34398115.0,460971.33
2023-06-08,26477.0,24727.66,21273.74,3704106.0,35403.99,39763.61,24081.89,188749.24,2187479.51,130330.38,34640917.0,459516.0
2023-06-07,27132.0,25361.64,21830.41,3785646.0,36353.08,40622.3,24612.25,193147.29,2238856.58,133272.39,35249893.0,471220.45
2023-06-06,25643.0,23939.02,20624.67,3574198.0,34484.71,38773.76,23229.99,182193.52,2115834.7,126307.16,33330516.0,447365.21
2023-06-05,27223.0,25445.34,21900.63,3816855.0,36555.86,41246.98,24765.31,192842.28,2243441.92,134933.53,35529827.0,477774.53
2023-06-04,27112.0,25195.18,21644.59,3761736.0,36446.66,41216.21,24552.36,192305.41,2230685.97,135915.17,35593989.0,475511.93
2023-06-03,27253.0,25326.21,21757.16,3781299.0,36636.21,41430.56,24680.04,193305.53,2242286.98,136622.02,35779100.0,477984.9
2023-06-02,26875.0,24974.94,21455.39,3728853.0,36128.06,40855.91,24337.73,190624.37,2211186.39,134727.07,35282843.0,471355.23
2023-06-01,27021.0,25264.64,21708.94,3759351.0,36656.69,41529.87,24586.14,192140.92,2233739.64,136585.75,35714736.0,477636.72
2023-05-31,27859.0,25956.23,22445.44,3894466.0,37887.4,42742.95,25234.68,197213.86,2303490.74,140264.49,36768031.0,491870.17
2023-05-30,27642.0,25815.14,22383.39,3882070.0,37595.89,42340.49,25001.08,195492.52,2282667.97,138710.31,36614316.0,486466.58
2023-05-29,27549.0,25691.37,22312.49,3880855.0,37491.44,42207.82,24950.85,194352.69,2274853.13,137546.65,36431626.0,484923.0
2023-05-28,26750.0,24943.04,21715.65,3745455.0,36495.56,41163.44,24210.09,189320.46,2213351.27,134691.6,35601308.0,477388.53
2023-05-27,26791.0,24981.27,21748.93,3751195.0,36551.5,41226.53,24247.19,189610.63,2216743.7,134898.05,35655874.0,478120.23
2023-05-26,26498.0,24708.06,21511.08,3710170.0,36151.75,40775.65,23982.01,187536.95,2192500.26,133422.73,35265924.0,472891.26
2023-05-25,26254.0,24405.72,21222.16,3656736.0,35675.25,40112.44,23733.62,185347.99,2171565.46,130183.09,34616425.0,467319.38
2023-05-24,27184.0,25241.16,21892.09,3767648.0,36696.77,41103.3,24501.21,191821.17,2253298.13,135137.1,35878530.0,488175.72
2023-05-23,26868.0,24852.36,21607.78,3725839.0,36279.59,40404.9,24135.52,188906.22,2225342.02,133429.18,35299983.0,480397.15
2023-05-22,26921.0,24874.47,21604.1,3706806.0,36311.04,40415.85,24180.17,188632.75,2231880.13,134518.85,35649056.0,477742.74
2023-05-21,27082.0,25133.18,21818.61,3754107.0,36554.47,40847.78,24505.69,190524.58,2240361.09,134445.88,36147428.0,479776.59
2023-05-20,26836.0,24904.88,21620.42,3720006.0,36222.43,40476.74,24283.09,188793.94,2220010.72,133224.63,35819082.0,475418.53
2023-05-19,26726.0,24802.8,21531.8,3704758.0,36073.95,40310.82,24183.55,188020.08,2210910.96,132678.55,35672261.0,473469.8
2023-05-18,27409.0,25288.91,21957.4,3771862.0,36910.88,41181.75,24633.62,191783.51,2259880.33,135337.41,36567718.0,482583.95
2023-05-17,26931.0,24785.41,21571.73,3674196.0,36295.45,40450.36,24139.6,187886.82,2216313.51,133022.99,36152984.0,470761.98
2023-05-16,27416.0,25213.12,21888.66,3729810.0,36915.65,40901.08,24549.93,190585.07,2255423.87,134006.66,36611327.0,477945.86
2023-05-15,26892.0,24779.1,21598.31,3652525.0,36449.42,40457.94,24159.23,187095.72,2210530.52,132314.01,36076156.0,473198.37
2023-05-14,26853.0,24608.36,21468.44,3611675.0,36232.75,40079.71,24006.58,186566.59,2204639.45,132371.87,35711268.0,471933.4
2023-05-13,26454.0,24242.71,21149.44,3558010.0,35694.38,39484.18,23649.88,183794.46,2171881.43,130405.0,35180646.0,464921.1
2023-05-12,26845.0,24601.03,21462.04,3610599.0,36221.96,40067.77,23999.43,186511.01,2203982.65,132332.43,35700629.0,471792.81
2023-05-11,27711.0,25228.37,21945.84,3715685.0,37055.43,40860.15,24643.11,192098.19,2270082.32,136972.71,36524485.0,485973.37
2023-05-10,27720.0,25281.2,21957.01,3750183.0,37075.5,40964.06,24675.24,191805.77,2275950.69,138209.15,36758107.0,491849.81
2023-05-09,27394.0,24912.38,21719.33,3700190.0,36632.35,40398.21,24378.19,189333.63,2240475.87,137189.15,36226100.0,487272.98
2023-05-08,28958.0,26280.83,22926.92,3915093.0,38745.81,42915.47,25806.5,200085.3,2366731.47,143391.33,38136527.0,514475.64
2023-05-07,28922.0,26238.04,22984.31,3880725.0,39111.22,43192.32,25601.76,199726.66,2363393.12,144106.76,38181379.0,517685.86
2023-05-06,29595.0,26848.58,23519.15,3971028.0,40021.32,44197.38,26197.49,204374.2,2418388.06,147460.05,39069840.0,529732.14
2023-05-05,28870.0,26190.86,22942.99,3873748.0,39040.9,43114.66,25555.72,199367.56,2359143.88,143847.67,38112731.0,516755.09
2023-05-04,28325.0,25589.65,22535.65,3810959.0,38612.36,42648.39,25022.87,195742.75,2316418.47,141466.38,37820389.0,508606.55
2023-05-03,28721.0,26084.13,23019.88,3919440.0,39116.57,43040.6,25626.31,198479.35,2348766.09,144707.89,38552200.0,516239.0
2023-05-02,27857.0,25395.56,22310.67,3830922.0,37751.81,42062.26,24956.25,192519.72,2277997.72,138947.92,37406102.0,499690.25
2023-05-01,29363.0,26667.18,23382.64,4004702.0,39813.58,44405.96,26274.01,202930.63,2400272.47,146403.92,39263324.0,528281.47
2023-04-30,29254.0,26517.29,23407.88,3914244.0,39784.56,44121.03,26149.57,202504.96,2391956.19,145573.76,39182515.0,527288.72
2023-04-29,29341.0,26596.15,23477.49,3925885.0,39902.88,44252.24,26227.33,203107.2,2399069.76,146006.69,39299042.0,528856.85
2023-04-28,29668.0,26892.56,23739.15,3969638.0,40347.59,44745.43,26519.63,205370.79,2425806.94,147633.9,39737023.0,534750.86
2023-04-27,27610.0,24992.57,22138.53,3684969.0,37634.36,41780.28,24595.26,191221.33,2257584.08,139237.24,36937485.0,501357.57
2023-04-26,27625.0,25163.06,22251.66,3693766.0,37620.83,41626.48,24636.53,191485.45,2265017.95,139591.89,37045125.0,498366.04
2023-04-25,27374.0,24751.57,21899.2,3670415.0,37047.15,40833.52,24283.2,188740.99,2240624.93,137784.29,36484069.0,491779.4
2023-04-24,27454.0,24975.73,22051.88,3677765.0,37168.32,41016.0,24480.73,189226.69,2252732.53,138585.05,36496799.0,494093.51
2023-04-23,27628.0,25182.92,22207.39,3702042.0,37244.76,40971.77,24653.02,189862.38,2269388.78,139457.85,36568420.0,497246.24
2023-04-22,27278.0,24863.9,21926.06,3655143.0,36772.93,40452.73,24340.7,187457.14,2240639.46,137691.16,36105160.0,490946.98
2023-04-21,28092.0,25605.86,22580.35,3764216.0,37870.26,41659.87,25067.05,193051.03,2307502.15,141799.99,37182571.0,505597.27
2023-04-20,29250.0,26707.01,23533.96,3940092.0,39393.9,43620.82,26257.73,201389.17,2408448.02,148423.27,38807730.0,527684.64
2023-04-19,30213.0,27527.97,24315.42,4049872.0,40457.93,44855.04,27067.83,207711.35,2480726.06,150590.66,39757287.0,545147.95
2023-04-18,29482.0,26984.87,23822.93,3963118.0,39482.29,44000.35,26489.87,202800.78,2417633.09,145635.18,38800374.0,531625.32
2023-04-17,30361.0,27634.58,24484.32,4067493.0,40577.48,45279.79,27167.02,208592.21,2484890.06,149033.04,39571920.0,546281.83
2023-04-16,30363.0,27466.37,24241.33,4022703.0,40504.24,44756.79,26992.71,208527.02,2480071.16,149589.4,39515321.0,547110.87
2023-04-15,30318.0,27425.66,24205.41,4016741.0,40444.21,44690.46,26952.7,208217.97,2476395.53,149367.69,39456756.0,546300.01
2023-04-14,30365.0,27468.18,24242.93,4022968.0,40506.91,44759.74,26994.48,208540.75,2480234.52,149599.25,39517924.0,547146.91
2023-04-13,29798.0,27089.36,23852.4,3965667.0,40048.51,44481.26,26692.24,204822.52,2442262.01,146513.79,39417687.0,538005.85
2023-04-12,30125.0,27593.3,24233.76,4024519.0,40555.78,45273.51,27199.86,207425.69,2472361.73,150745.51,39827960.0,547036.84
2023-04-11,29235.0,26896.78,23591.48,3901966.0,39477.19,43973.65,26569.06,201168.96,2396799.37,148084.05,38615927.0,530413.55
2023-04-10,28182.0,25822.88,22669.6,3722758.0,38056.97,42229.71,25484.14,193590.61,2307677.54,142443.1,37072011.0,511072.14
2023-04-09,27948.0,25593.1,22468.04,3679885.0,37715.82,41863.31,25276.17,192139.7,2287021.14,141369.37,36833785.0,509411.0
2023-04-08,27921.0,25568.38,22446.33,3676330.0,37679.39,41822.87,25251.75,191954.08,2284811.69,141232.79,36798201.0,508918.87
2023-04-07,28021.0,25659.95,22526.73,3689497.0,37814.34,41972.66,25342.19,192641.57,2292994.82,141738.62,36929995.0,510741.58
2023-04-06,28257.0,25915.91,22672.57,3699802.0,38017.82,42069.87,25611.01,194365.77,2315661.06,142223.13,37192145.0,517351.75
2023-04-05,28186.0,25716.91,22551.62,3706036.0,37876.35,41707.11,25519.6,193885.85,2314487.74,142922.75,36991589.0,510518.9
2023-04-04,28090.0,25741.68,22611.05,3716279.0,37735.26,41378.79,25638.02,193183.35,2307337.87,142222.48,36743126.0,508079.85
2023-04-03,27954.0,25875.34,22750.92,3727582.0,37742.93,41979.92,25648.07,191988.07,2297393.88,141511.54,36493387.0,504266.41
2023-04-02,28399.0,26043.02,22925.94,3782775.0,38400.84,42280.43,25939.08,195112.49,2331572.16,144627.59,36819304.0,513725.13
2023-04-01,28442.0,26082.45,22960.66,3788503.0,38458.99,42344.45,25978.35,195407.92,2335102.48,144846.57,36875053.0,514502.98
2023-03-31,27970.0,25649.61,22579.62,3725632.0,37820.75,41641.74,25547.24,192165.09,2296351.04,142442.82,36263105.0,505964.71
2023-03-30,28402.0,26192.33,23065.55,3765424.0,38521.92,42502.17,26075.88,195564.81,2336217.92,145821.55,37125106.0,513906.65
2023-03-29,27453.0,25326.77,22264.38,3597606.0,37317.69,40932.42,25267.74,188692.71,2255656.5,141778.28,35605991.0,500171.7
2023-03-28,27027.0,25008.62,21977.55,3546834.0,36902.94,40580.5,24730.25,186064.68,2222022.03,140462.03,35075642.0,495096.79
2023-03-27,27844.0,25833.66,22737.22,3643276.0,38222.57,41837.28,25613.7,191204.75,2292641.51,146044.56,36053245.0,513083.04
2023-03-26,27250.0,25149.84,22187.77,3566071.0,37378.83,40783.66,24971.9,185801.4,2241729.34,144335.08,35051404.0,505975.27
2023-03-25,27858.0,25710.98,22682.82,3645637.0,38212.82,41693.62,25529.07,189946.98,2291746.64,147555.47,35833468.0,517264.55
2023-03-24,28340.0,26155.84,23075.28,3708714.0,38873.98,42415.0,25970.78,193233.45,2331398.52,150108.48,36453460.0,526214.28
2023-03-23,26825.0,24677.12,21844.94,3518877.0,36795.05,40041.41,24585.65,184534.54,2213754.66,140458.39,34825556.0,498766.91
2023-03-22,28217.0,26189.33,23081.22,3734464.0,38682.12,42254.31,26001.12,194217.61,2332896.96,147882.48,36779165.0,525514.82
2023-03-21,27894.0,26022.59,22721.9,3665048.0,38133.89,41528.09,25919.1,191846.56,2302066.67,146044.62,36399995.0,524814.45
2023-03-20,28354.0,26551.54,23264.46,3750780.0,38872.77,42236.12,26276.79,195248.47,2340140.6,149646.74,37077109.0,534286.33
2023-03-19,27423.0,25836.3,22643.99,3657351.0,37621.89,41154.66,25480.63,189150.14,2265765.12,143411.32,35694325.0,514712.98
2023-03-18,26837.0,25284.21,22160.12,3579197.0,36817.95,40275.23,24936.14,185108.21,2217348.16,140346.77,34931576.0,503714.12
2023-03-17,24995.0,23548.79,20639.12,3333533.0,34290.89,37510.87,23224.6,172403.01,2065156.95,130713.85,32533992.0,469140.91
2023-03-16,24409.0,23063.58,20224.08,3244664.0,33598.74,36881.07,22725.51,168566.11,2019007.48,129052.82,32018261.0,463573.27
2023-03-15,25068.0,23367.64,20628.46,3369064.0,34315.34,37475.91,22924.69,172229.7,2063219.26,131649.61,32703210.0,466277.34
2023-03-14,24383.0,22734.71,20033.07,3245719.0,33490.54,36615.51,22249.27,166891.89,2009583.38,127905.9,31609634.0,461303.95
2023-03-13,21068.0,19719.86,17441.35,2843759.0,28997.57,31756.64,19348.85,145478.75,1726691.15,109882.26,27800070.0,385903.19
2023-03-12,20454.0,19324.12,17155.79,2789823.0,28289.93,31033.22,19080.51,142433.48,1677604.4,105618.32,27112801.0,374914.44
2023-03-11,19874.0,18776.16,16669.32,2710714.0,27487.73,30153.23,18539.46,138394.59,1630033.72,102623.38,26343982.0,364283.25
2023-03-10,20959.0,19801.23,17579.36,2858703.0,28988.39,31799.41,19551.6,145950.1,1719023.69,108225.99,27782203.0,384170.91
2023-03-09,22021.0,20873.93,18582.86,3021854.0,30387.66,33395.51,20718.9,153052.56,1804940.26,113284.84,28989544.0,395733.9
2023-03-08,22201.0,21042.11,18770.28,3050218.0,30521.93,33683.8,20918.45,154550.04,1822138.2,115223.19,29258698.0,401840.31
2023-03-07,22504.0,21054.74,18712.08,3060521.0,30641.9,33422.94,20944.25,155939.22,1842051.43,115945.11,29232696.0,405102.39
2023-03-06,22438.0,21115.73,18654.06,3048427.0,30522.41,33218.78,21019.92,154974.77,1833465.11,116551.94,29052274.0,403390.38
2023-03-05,22325.0,21061.85,18679.55,3051939.0,30350.39,33147.74,21027.25,154350.58,1838590.95,116081.07,29269416.0,404200.84
2023-03-04,22309.0,21046.76,18666.16,3049752.0,30328.64,33123.98,21012.18,154239.96,1837273.26,115997.88,29248439.0,403911.16
2023-03-03,23467.0,22139.24,19635.07,3208056.0,31902.92,34843.36,22102.86,162246.14,1932641.16,122019.02,30766646.0,424877.1
2023-03-02,23692.0,22206.51,19694.21,3226708.0,32196.48,35048.38,22257.92,162716.66,1952692.25,122684.28,30935355.0,429203.58
2023-03-01,23493.0,22210.75,19522.92,3203224.0,32056.67,34903.79,22127.31,162860.53,1941353.43,123007.0,31048348.0,429943.97
2023-02-28,23274.0,21933.42,19296.01,3172642.0,31592.13,34515.78,21775.15,161612.33,1923642.66,121017.81,30683277.0,427471.22
2023-02-27,23476.0,22242.1,19641.2,3202009.0,31912.57,34853.17,22068.14,163275.58,1946582.95,122258.31,30840420.0,431754.88
2023-02-26,22987.0,21689.84,19127.48,3094694.0,31131.75,33754.11,21462.73,158771.21,1899137.6,118065.83,29838964.0,422240.39
2023-02-25,23086.0,21783.26,19209.86,3108022.0,31265.83,33899.48,21555.17,159455.0,1907316.77,118574.31,29967474.0,424058.88
2023-02-24,23859.0,22512.64,19853.07,3212090.0,32312.72,35034.56,22276.91,164794.11,1971180.41,122544.59,30970890.0,438257.86
2023-02-23,23744.0,22387.74,19704.67,3203826.0,32162.2,34851.44,22111.36,163627.03,1966841.28,122310.09,30934394.0,436048.59
2023-02-22,24682.0,23171.22,20382.64,3331478.0,33406.84,35969.62,22892.56,169627.04,2045180.1,127519.56,32230495.0,454886.77
2023-02-21,24824.0,23237.75,20619.31,3334757.0,33395.73,35929.93,22917.02,170146.18,2052882.79,128258.16,32174634.0,456394.22
2023-02-20,24467.0,22899.64,20338.68,3286090.0,32986.41,35617.34,22640.54,167784.9,2024840.07,126376.18,31658342.0,449394.46
2023-02-19,24723.0,23179.79,20644.94,3314712.0,33309.3,36026.75,22904.87,169592.37,2044475.83,128974.95,31866957.0,458579.99
2023-02-18,24369.0,22847.89,20349.33,3267249.0,32832.35,35510.9,22576.9,167164.03,2015201.7,127128.2,31410665.0,452013.74
2023-02-17,24994.0,23433.87,20871.24,3351046.0,33674.42,36421.66,23155.94,171451.35,2066886.26,130388.7,32216265.0,463606.69
2023-02-16,22979.0,21492.26,19085.9,3076957.0,30770.26,33269.64,21217.89,157449.81,1901229.64,119904.42,29498601.0,427054.39
2023-02-15,22101.0,20586.42,18153.76,2939234.0,29484.06,31628.96,20366.73,150859.22,1831456.82,114737.35,28117997.0,408974.6
2023-02-14,21661.0,20186.54,17824.84,2866552.0,28880.83,31077.47,19898.23,147769.17,1789142.21,111736.1,27573152.0,402137.34
2023-02-13,21985.0,20589.61,18241.39,2892149.0,29366.24,31800.2,20309.52,149680.48,1814048.32,114618.42,27852137.0,410644.62
2023-02-12,21663.0,20166.09,17878.47,2849096.0,29133.92,31217.47,19972.72,146868.64,1787916.78,114586.44,27393948.0,406794.3
2023-02-11,21721.0,20220.08,17926.34,2856724.0,29211.92,31301.05,20026.2,147261.86,1792703.71,114893.23,27467292.0,407883.44
2023-02-10,22507.0,20951.77,18575.03,2960098.0,30268.99,32433.71,20750.87,152590.7,1857574.8,119050.78,28461228.0,422643.18
2023-02-09,22871.0,21343.22,18946.34,3004952.0,30750.06,33002.88,21062.13,155252.92,1890505.43,118917.77,28828209.0,433049.81
2023-02-08,22930.0,21370.53,19021.81,3004793.0,30703.5,32923.65,21133.43,155722.22,1897271.71,119449.25,28785175.0,432952.8
2023-02-07,23025.0,21457.0,19144.83,3053645.0,30947.9,33428.66,21364.21,156431.85,1905433.81,118479.74,29039820.0,441343.18
2023-02-06,22859.0,21183.66,18977.77,3017594.0,30630.37,33029.42,21174.98,154851.44,1879604.09,117719.27,28499458.0,434112.29
2023-02-05,23454.0,21507.32,19188.42,3019609.0,31232.75,33152.0,21418.19,157880.6,1924304.5,118423.94,28728805.0,437215.38
2023-02-04,23423.0,21478.89,19163.06,3015618.0,31191.47,33108.18,21389.88,157671.93,1921761.08,118267.41,28690833.0,436637.5
2023-02-03,24069.0,22071.27,19691.57,3098788.0,32051.73,34021.29,21979.81,162020.48,1974762.73,121529.2,29482119.0,448679.84
2023-02-02,23063.0,20941.9,18614.15,2966409.0,30616.13,32278.51,20924.14,155463.07,1884484.57,116548.87,28181832.0,428577.4
2023-02-01,23175.0,21337.92,18827.83,3015299.0,30836.66,32865.81,21234.09,156514.68,1894982.72,117548.23,28555077.0,436683.53
2023-01-31,23131.0,21317.53,18724.08,3018110.0,30958.07,32772.28,21402.65,156083.36,1887024.73,118312.75,28485826.0,433905.18
2023-01-30,23680.0,21781.81,19096.31,3074943.0,31501.98,33314.68,21805.96,160607.24,1930109.52,120938.5,29101535.0,444443.98
2023-01-29,23002.0,21113.54,18527.19,2985660.0,30629.69,32333.89,21166.44,156011.06,1873400.16,116453.26,28335013.0,432361.68
2023-01-28,23190.0,21286.1,18678.62,3010062.0,30880.04,32598.16,21339.44,157286.17,1888711.84,117405.06,28566601.0,435895.46
2023-01-27,23030.0,21139.24,18549.74,2989294.0,30666.98,32373.25,21192.21,156200.97,1875680.63,116595.02,28369505.0,432887.99
2023-01-26,22716.0,20798.31,18300.92,2935748.0,30394.46,31957.46,20829.89,154080.35,1851415.35,115220.09,27999514.0,426520.14
2023-01-25,22996.0,21120.22,18651.6,2994976.0,30756.69,32633.62,21209.21,155993.37,1876517.25,118162.65,28346250.0,431947.66
2023-01-24,22953.0,21107.58,18540.75,2997593.0,30688.39,32653.4,21155.09,155690.2,1870394.04,119491.03,28215665.0,431820.74
2023-01-23,22831.0,21013.2,18402.7,2953281.0,30527.33,32696.5,21002.01,154853.54,1848763.01,118865.03,28082816.0,430541.77
2023-01-22,23264.0,21473.37,18771.49,2986400.0,31322.18,33647.68,21298.19,157632.22,1889962.7,120344.67,28665437.0,441613.54
2023-01-21,21388.0,19741.77,17257.76,2745577.0,28796.38,30934.34,19580.71,144920.82,1737556.83,110640.12,26353867.0,406002.0
2023-01-20,20983.0,19367.94,16930.97,2693588.0,28251.09,30348.57,19209.94,142176.62,1704654.71,108545.06,25854834.0,398314.0
2023-01-19,20913.0,19367.74,16936.81,2688136.0,28223.77,30116.64,19155.05,141102.1,1703071.01,108440.18,25887785.0,394713.21
2023-01-18,21361.0,19790.97,17388.28,2740211.0,28602.38,30566.31,19693.13,144665.23,1741466.15,108932.55,26423557.0,398201.09
2023-01-17,21255.0,19625.8,17411.03,2727463.0,28477.02,30510.74,19669.16,143099.29,1735526.08,109378.23,26371290.0,399124.28
2023-01-16,20823.0,19236.7,17030.71,2665885.0,27894.91,29860.18,19297.09,139551.58,1692451.79,105795.41,25749513.0,390935.18
2023-01-15,20761.0,19116.52,16992.46,2681740.0,27769.91,29795.57,19249.6,139883.47,1684040.98,106040.96,25725578.0,391226.74
2023-01-14,19277.0,17750.07,15777.84,2490049.0,25784.92,27665.77,17873.63,129884.57,1563665.43,98461.13,23886709.0,363261.78
2023-01-13,18823.0,17332.03,15406.25,2431405.0,25177.64,27014.21,17452.69,126825.61,1526838.95,96142.23,23324144.0,354706.46
